,HMC,BBY,BLNK,ANTM,KO,CTVA,CVS,LEVI,SAM,EPC,ETSY,EXC,F,FOSL,FMS,GME,CL,HP,SJM,EPC,VFC,SIG,LULU,MSFT,TAP,OC,PEP,PFE,RL,RDFN,SAP,BNS,SIX,SBUX,TGT,TD,CLX,CZR,HSY,VFC,UL,UPWK,VZ,VRTX,FB,SPY
2019-07-18,-0.004636785162287382,-0.005119913769873308,-0.01526717557251911,-0.0003282239800440623,-0.0027799079754600164,-0.008925251022685043,0.004979548283834179,-0.026984126984126888,-0.002765401751421259,-0.0021359914560341586,0.028071282132155817,0.003497942386831321,-0.006292352371732757,-0.0443840579710143,0.0068259385665527805,-0.041095890410958846,0.001491323210412121,0.01159072741806555,-0.0008619946556331914,-0.0021359914560341586,0.008330440819160012,0.020685900925421885,-0.005147869937490279,0.00044046395536634364,0.0018422991893882745,-0.006247768654052188,0.0007531254707033863,0.007487131492746935,-0.012274368231046884,-0.0409789413773477,-0.05214929598450413,0.006237006237006293,-0.005032618825722146,0.013727010857522703,0.007285145133750781,0.004761904761904745,0.015227472114299978,-0.003361344537815225,0.012627822386932941,0.008330440819160012,0.0036461636017754984,0.005344418052256605,-0.00017473353136465697,0.006326611308817842,-0.005202655831929359,0.0036269604056824445
2019-07-19,0.005046583850931707,0.012053087757313063,-0.015503875968992276,-0.007682962865679377,-0.011631260213400108,0.02814258911819878,-0.009909750486639446,0.019575856443719397,-0.004801520053407282,0.019621833749553952,0.010277649946310863,-0.024605290137379554,-0.006332196785192479,0.004739336492890933,-0.018774445893089964,0.030952380952380842,-0.015567889535670898,0.01303832477281719,-0.014062634802864293,0.019621833749553952,0.00240963855421672,-0.005866666666666687,-0.007550557051586582,0.0024948635162900246,0.0038617138653918026,-0.007724088377941474,-0.020695364238410563,-0.006270320483046987,0.007127192982456121,0.007715133531157159,-0.020435431894993417,-0.002441773102930145,-0.021168977144998213,-0.013213259161302227,-0.005198327494632116,-0.004908598510494189,-0.0008641441886302337,-0.006323777403035358,-0.016062351745171122,0.00240963855421672,-0.015005528352550979,0.005321913762551755,-0.01066060817895842,-0.02301431378052199,-0.01195397718782687,-0.005788857286264104
2019-07-22,-0.0011587485515643925,0.012980061554931144,-0.003937007874015852,-0.001488932270125587,-0.0033067496595992063,0.013503649635036474,-0.00857908847184996,-0.01759999999999995,0.016770298511313397,-0.011196641007697572,0.04099605223200742,-0.006306495690561187,-0.01764705882352935,-0.02358490566037741,0.010895562051554508,-0.04157043879907618,-0.0052255225522551685,-0.008385335413416573,-0.019075953797689893,-0.011196641007697572,-0.005837912087912178,-0.04399141630901293,-0.0011704618003830491,0.013248426291904591,-0.006686206264883698,-0.010137581462708267,0.001152693460385823,0.0007010983874737864,-0.025585193249863858,0.02414605418138982,0.0018454625692048143,-0.003954057616268103,0.011866028708134024,0.006977516890021018,-0.009315006247870183,-0.0027215512842319045,-0.001729783159325371,-0.004242681374628798,0.01301832208293141,-0.005837912087912178,0.006895445798588806,-0.03819601529955752,-0.019607843137254943,-5.745475438101444e-05,0.01981146342692952,0.002692514808831481
2019-07-23,0.01314771848414531,0.010700132100396331,0.09881422924901195,0.0035456292663531563,0.060304449648711955,0.012603528988116786,0.014241932576167349,0.004885993485342022,-0.02035068131645046,0.006723283793347301,-0.0106476079346558,-0.01967421197376773,0.014970059880239583,-0.02801932367149751,0.008937960042061155,-0.012048192771084487,-0.0009676527508986066,-0.01179941002949858,0.0048171275646744505,0.006723283793347301,0.01635002878526204,-0.019079685746352437,0.0072440609353359164,0.00621252618652024,0.037897648686030516,0.01005852231163118,0.0036076143690513263,0.006539000467071565,0.013873370577281108,0.02357676825761934,0.006246996636232627,0.0041587901701323204,0.005485152260261028,-0.008798944126704789,0.015135878912968748,0.002899539484905178,0.017080264867875394,0.009799744354495044,0.0014958863126401933,0.01635002878526204,-0.002548176461219853,0.014660965180207652,-0.00018018018018017834,0.007038611813376283,0.00044488383588725533,0.006914607948442564
2019-07-24,0.006106870229007688,0.017775454188994955,-0.028776978417266008,-0.046062407132243854,-0.010307380820909207,0.006756756756756577,-0.004799146818343369,0.039438141545110605,-0.0010878856165981166,0.030228471001757518,0.0032434026242076364,-0.018558480794130472,0.017699115044247815,0.03280318091451284,0.0015633142261592958,-0.004878048780487698,-0.013560260135602409,0.012537313432835928,-0.004971590909090939,0.030228471001757518,0.011782032400589282,0.04919908466819223,0.016446324695928105,0.01026635077895044,0.006574271499644624,0.05993119681332604,-0.011778202676864136,-0.004872389791183318,0.007530535402699989,0.010112359550561889,0.015759312320916985,0.006400602409638578,-0.06358164033107594,0.005881047492232616,0.006438495425279411,0.002891156462585087,-0.004685123212655795,0.009282700421941126,-0.003530450132391727,0.011782032400589282,-0.006386715631486628,0.019867549668874274,0.008830419895476505,-0.010983368042678188,0.011166559612629134,0.004666977798519767
2019-07-25,-0.01251896813353559,-0.010273532811095554,-0.014851851851851894,0.017549325025960627,-0.012460479821461812,-0.010243730130695794,-0.009465976067154824,0.005197505197505281,0.0018929080772722706,-0.019106107130672068,0.01013960323291685,0.014511873350923521,-0.07632850241545885,0.011549566891241536,-0.02237252861602501,-0.02573529411764708,0.010099593210828983,-0.037735849056603765,0.008832976445396046,-0.019106107130672068,0.0006718172657036448,-0.016357688113413316,-0.004994537224910278,-0.0037663445139283214,0.00017652250661948088,0.01622822002049884,-0.0015478678120889322,-0.004663091629750538,0.005195515449822219,-0.02057842046718583,-0.01755210782009098,0.005050505050504972,0.020891924467657752,0.004522890237175892,-0.012794612794612803,-0.004748177039172519,-0.0001222643354934494,-0.0050167224080267525,0.02030387681406265,0.0006718172657036448,-0.02153302265788204,-0.005903187721369663,0.007502679528403,-0.02197992384908276,-0.019350109943806593,-0.004713318733824412
2019-07-26,-0.01075681905493664,0.008823147787725638,0.011316214895296772,0.02013810933088389,0.020150659133709947,0.016416845110635236,0.0014424810674360522,0.0010341261633919352,0.03170453957244157,0.02713043478260868,0.031422752400349196,-0.006501950585175442,0.0010460251046024993,0.004757373929590969,0.0,0.011320754716980908,0.023330093042632782,-0.018382352941176405,0.010612894667020534,0.02713043478260868,-0.008503972250195835,-0.03104212860310418,-0.003346405228758065,0.008203152863970331,-0.0010589481115425015,-0.023533366952428914,0.01705294163243165,0.009604122745373811,-0.0018135654697134518,0.019875070982396492,0.013159993619397126,-0.0027917364600781314,0.025186934277843465,0.08840325060399734,-0.010345611641655261,-0.0005111603339581494,0.01687454145267786,0.007563025210084007,0.021569282136894685,-0.008503972250195835,0.0009853834784037119,0.009501187648456089,0.012056737588652444,-0.016280304370907772,-0.005530918331755341,0.006769247181702909
2019-07-29,-0.008155339805825279,-0.0019292604501608412,0.026022304832713727,-0.0052019073660342086,-0.0035074764629869915,0.010884831460674205,0.012963629816348465,-0.003615702479338845,-0.018889697212954304,0.0013545546901456706,-0.025105782792665732,0.004799301919720778,0.0031347962382444194,0.021780303030302983,0.014103246407663583,0.024875621890547484,0.02551228117790738,-0.007074490220557728,0.0006125842303317253,0.0013545546901456706,-0.003159914230899452,0.030320366132723153,0.007712082262210762,-0.002122541389557142,-0.0015901060070672157,-0.013771733516956486,0.002362624799939095,-0.03828306264501158,0.01117369186046524,-0.027282850779510093,-0.004723293710147125,0.0035460992907803135,0.010940499040307028,-0.010997881142165267,0.001952900631820853,0.0027275826798500713,-0.006012506012506025,-0.010842368640533895,-0.0050333376912014005,-0.003159914230899452,0.008039376538145904,-0.03529411764705892,0.004730203223545892,-0.0032379924446843678,-0.018338510872833114,-0.0016887976423060058
2019-07-30,-0.008222396241190366,-0.007603092783505017,0.09420289855072483,0.004592230080783022,-0.0048165987402741806,0.01180965613060092,0.0047991468183434804,-0.02436495593571797,-0.011275888519560295,0.05072708826513361,-0.01649305555555558,-0.00021710811984376743,-0.005208333333333259,0.006487488415199305,-0.0650747835213854,-0.021844660194174748,-0.010983194389307949,0.035414920368818104,-0.010582473325170594,0.05072708826513361,-0.0019246009283369059,0.004441976679622428,-0.0017180341524365428,-0.004750425411230719,0.007255353034861134,0.010298481410368376,-0.007831508515815044,-0.0636019300361883,-0.03755278052286415,0.031482541499713745,-0.026892351498853162,-0.0035335689045937757,0.0041769508258970856,-0.013976739440930364,-0.0038981884888786844,-0.0034002040122408372,-0.0011492862327606712,0.019392917369308593,0.00045989094014853293,-0.0019246009283369059,-0.006184895833333259,0.021951219512195363,-0.012554489973844785,0.019972327498045006,0.005818701510820867,-0.002189199946928566
2019-07-31,-0.017765495459928893,-0.006492663290481704,0.0066225165562914245,-0.017150483817150453,-0.02066269545792998,0.01407483693786471,-0.011498319476384244,0.012752391073326264,0.01461118725594135,-0.02092050209205021,-0.013974698440717859,-0.02084690553745916,-0.004188481675392763,0.016574585635359185,-0.024136963233230446,0.0,-0.04080813486754076,0.005262092693786746,-0.017413594979227454,-0.02092050209205021,-0.008960980036297528,0.0027639579878386833,-0.003441981747066447,-0.029635962100163837,-0.05200281096275472,0.001986869384934309,-0.020537972258410697,0.0011928777725391804,-0.028470083076635788,0.0011098779134295356,0.00016256197675357242,-0.0033594624860022737,-0.0020797882397428635,-0.020382824624935347,-0.0057550644567219145,-0.0030706243602866,-0.014897353600193841,-0.01985111662531014,-0.0035460992907800915,-0.008960980036297528,-0.0153946937438586,-0.019093078758949944,-0.025428218258873425,-0.01728103804187564,-0.01431036232619498,-0.011368924938501501
2019-08-01,-0.002411575562700885,-0.10822114756241019,-0.03292763157894729,-0.005533677349266686,-0.01064436418931769,0.0578876100203114,-0.008947745168217613,-0.03934942287513121,-0.023780394555742435,0.0039447731755424265,0.0165597493659555,-0.015302727877578248,-0.02103049421661407,-0.07518115942028969,-0.00977854472246198,-0.047146401985111774,-0.005998047147440233,-0.05556674048721577,0.0051277437927312874,0.0039447731755424265,-0.046354583953302164,-0.058434399117971436,-0.028572923753205304,0.013581969018427342,-0.02613046701260202,-0.02715751357875673,-0.005085674047414224,-0.015697375193000518,-0.052843966179861646,-0.018292682926829174,0.00016253555465262082,-0.00786516853932584,0.005494505494505475,0.007393324883819163,-0.04364436212086131,-0.01625598904859682,-0.03971230097743883,-0.00421940928270037,-0.0002636088045342433,-0.046354583953302164,0.004823685961410584,-0.010340632603406452,0.00108715346983157,0.07694154363221695,-0.00782537067545308,-0.008473436449226601
2019-08-02,-0.014101531023368308,0.004250329766964489,-0.03738222388516621,-0.008397910763663585,0.005379442843419735,0.006080000000000085,0.005778259299386024,0.03085745494265435,0.002036500352471382,-0.0052390307793058755,-0.12371587907249781,0.008108108108108025,-0.0032223415682063328,-0.028403525954946218,-0.00551844321812367,-0.015625,-0.0007016559079429108,-0.01662758473672976,0.003759062024523363,-0.0052390307793058755,-0.0064810369659144,0.011124121779859664,-0.03620104508969457,-0.00840214399536432,-0.005899143672692619,-0.005317263381779624,0.0062126454860018665,-0.006535947712418277,0.0030432136335969417,0.11010728402032743,-0.011294385309173482,-0.006795016987542479,-0.013001695873374741,0.0013629691759280416,-0.012952427066940997,-0.009045051313271935,0.004417130785481005,-0.006779661016949157,0.0029663810151616676,-0.0064810369659144,-0.008607846383049123,-0.023970497848801453,0.006153846153846176,-0.005851538118591182,-0.01925072644250736,-0.007189365165491068
2019-08-05,-0.015529219452390608,-0.03517221249270286,-0.03180212014134276,-0.024064447275105927,-0.012803363271545964,-0.04898218829516543,-0.021903052064632056,-0.01245033112582783,-0.027410823627504688,-0.04674127715602361,-0.09646625355886784,-0.007372654155495928,-0.005387931034482651,-0.012096774193548265,-0.025116822429906538,-0.01851851851851849,-0.033773346440106544,-0.052026880554953525,-0.016049933125278693,-0.04674127715602361,-0.028026093259241436,-0.06543138390272141,-0.02476105304342968,-0.034331628926223656,-0.03177641653905061,-0.02066999287241622,-0.02797967956232905,-0.02763157894736834,-0.03165453074433655,-0.04069175991861651,-0.024161735700197307,-0.01710376282782211,-0.020427644138984347,-0.01905559627264164,-0.009075300466029002,-0.01930840793400035,-0.011982154238368348,-0.015358361774744145,-0.019717384160368057,-0.028026093259241436,-0.02003673401235606,-0.010705289672544027,-0.006296096420219444,-0.015920174897695927,-0.03867520237024502,-0.0297854898210137
2019-08-06,0.0020755500207554345,0.02420208743004082,-0.02007299270072993,0.02656272047410746,0.01200154858691449,0.004999999999999893,-0.007158590308369961,-0.006974248927038573,0.042114287245157644,0.07527624309392267,0.026691380908248297,0.017780778753094806,0.027085590465872222,0.04081632653061207,0.0038945476333132056,0.029649595687331498,0.01533318799505845,0.0027441115938715566,0.0030811055731763126,0.07527624309392267,0.014914243102162494,-0.009293680297397744,0.02974552957359,0.018608169440242017,0.012455516014235002,0.006004366812226936,0.016724290423735688,0.0,-0.0007310704960834524,0.03499469777306463,-0.008842849924204144,-0.002706883217324041,0.0017540440459948847,0.01729106628242083,0.02499999999999991,0.005369608018614747,-0.004515546381112179,-0.0025996533795493715,0.008045591686221876,0.014914243102162494,0.003407735559720626,-0.015276893698281335,-0.0032585083272990145,0.007917972087724268,0.015591084204733097,0.013131953246021455
2019-08-07,-0.006628003314001707,-0.00014768867227865634,-0.005586592178770999,-0.015566475378852918,0.01702371843917372,0.019650909332934008,0.0746903309299316,-0.030253916801728953,0.0140106429471194,0.0,0.012096046217728862,-0.004422821760282969,0.0052742616033754075,0.021568627450980538,-0.0014920919128617038,-0.005235602094240788,0.00830231892356137,-0.007981755986317007,0.0065046526334808785,0.0,0.0008572128337007712,-0.039399624765478425,0.009461791061390334,0.004604188326154723,0.017965241163835133,-0.010671007415445799,0.010676156583629748,-0.010013531799729525,-0.0050167224080267525,0.024590163934426146,0.023536409210638043,0.0054284606436603156,0.023346303501945664,-0.0012590494176897282,0.0021733880705143704,-0.004806836389531832,0.021384136858475955,0.005647263249348278,0.015031592949783956,0.0008572128337007712,0.007980981490915307,0.04848093083387184,0.0005448601525608332,-0.007290606985418724,0.0031815464884581424,0.000903499322375545
2019-08-08,0.008340283569641338,0.018168389955686814,0.033707865168539186,0.007958670762356679,0.009968027082941422,0.03198433420365543,0.015654567349045134,-0.018384401114206028,0.03153838353108207,0.005780346820809301,0.034784159828754824,0.009107063527321158,0.003672612801678854,0.06813819577735125,0.0038852361028094418,0.026315789473684292,0.01831345826235098,0.010804597701149499,0.01911857104389192,0.005780346820809301,0.023369631714180716,0.03515625,0.027457683189060944,0.026833234772324133,0.01131785919815842,0.010968921389396646,0.013302034428795073,0.008474576271186418,0.01911764705882346,-0.06549999999999989,0.008550556201228687,0.011569610489780224,0.019961977186311763,0.011450782645235913,0.009638554216867545,0.013953488372093092,0.00894556528359347,0.007343412526997994,0.01284319507240661,0.023369631714180716,-0.004716981132075526,0.04808877928483368,0.01325104374659647,0.04167378309137493,0.027333621434745048,0.019164670346839108
2019-08-09,-0.00992555831265507,-0.02277673001595837,-0.021739130434782483,-0.004848316941404529,-0.005214152700186214,0.00031625553447178767,0.004234417344173513,-0.016458569807037637,-0.010002949272512773,-0.054916985951468655,-0.027064299258748536,-0.004842615012106477,-0.012023000522739191,-0.06289308176100639,0.0023816612086930977,-0.07948717948717954,-0.003067057019378261,-0.029110757334546267,-0.014620398097586862,-0.054916985951468655,-0.01099952175992347,-0.09371069182389935,-0.01862087469814866,-0.00878266503491465,-0.0013277693474962327,-0.021880650994574924,-0.006718146718146745,-0.014638113309839995,-0.0340136054421768,0.023542001070090857,-0.0143221664334513,-0.002668699961875687,0.009878844361602912,0.0002077274615703839,-0.01670644391408105,-0.0028228652081861982,-0.004590328868766869,-0.011149228130360234,0.006016691466649515,-0.01099952175992347,-0.0038930264048746555,-0.10911764705882354,-0.000537441777140879,5.465376837721081e-05,-0.01209380586812503,-0.006676886390734271
2019-08-12,-0.00877192982456143,-0.00549287410926369,0.03888888888888897,-0.018687360801781794,-0.004492699363534247,-0.06449573190009483,-0.009445100354191327,-0.013848817080207687,-0.0013654080087386333,-0.04425675675675678,-0.025690999291282712,0.0,-0.016931216931216908,-0.06423777564717159,-0.01514701514701533,-0.02506963788300831,-0.01062788421199834,-0.03302881236823607,0.015194851626743056,-0.04425675675675678,-0.009671179883945835,-0.08882720333102012,-0.022200349956255527,-0.01365386012056069,-0.012155745489078829,-0.010907746348678193,-0.0021767861307626646,-0.026409903713892735,-0.0190994451557831,-0.04443282801881854,-0.0059290187891439805,-0.006880733944954143,-0.0182724252491695,-0.014537902388369606,-0.004429611650485499,-0.012031139419674486,0.0015792798483891257,-0.010841283607979202,0.0025080385852089826,-0.009671179883945835,0.010705182667799518,-0.009243974909210917,-0.0023301666965406254,-0.017706853208000806,-0.013466042154566704,-0.01196886038615852
2019-08-13,-0.0008428150021070335,0.06418868487834017,0.008912655971479388,0.017766587467640704,0.0062053403535162754,0.00033795201081443516,0.019240592542141943,0.0076067875950847075,0.018246904986824575,0.02686461647225169,0.013638843426077463,0.007078080070780812,-0.002152852529601623,0.02254098360655754,0.009951749095295614,-0.005714285714285672,0.01314487632508854,-0.018895348837209336,0.0037858777953865275,0.02686461647225169,0.010498046875,0.01980198019801982,0.004809305446818124,0.02054340622929085,-0.0063449336666024925,0.016448598130841097,0.01254382547721078,-0.005368748233964382,0.016207984335907755,-0.005470459518599591,0.01570900537634401,0.004811393379522633,0.01786050009400264,0.018229715489989307,0.027000670445541664,0.009133237822349427,0.0023336486912644006,0.017097764138535698,-0.0032073898261594236,0.010498046875,0.0,0.03098967010996323,0.01302551203736968,0.02325581395348819,0.016994874561640172,0.015029503644567788
2019-08-14,-0.032897511598481755,-0.06073783139290245,-0.053003533568904526,-0.04888501742160267,-0.009530928798355376,-0.04256756756756763,-0.021717340461075763,-0.05691056910569103,-0.029614257812499933,-0.05611015490533555,-0.051847865087908174,-0.02350098835932357,-0.029126213592232997,-0.024048096192384794,-0.02239474469991043,-0.04310344827586199,-0.01618303571428581,-0.026913580246913704,-0.005701254275940704,-0.05611015490533555,-0.04131432713215755,-0.06198655713218826,-0.028272484416740906,-0.033333333333333326,-0.02592879256965941,-0.014527399779330596,-0.006078793474915467,-0.02755681818181832,-0.05940912010276167,-0.02255225522552251,-0.033082458026631345,-0.026431718061674103,-0.008681196896933807,-0.017799855117458296,-0.028130563798219654,-0.03105590062111796,-0.011137679335514572,-0.01163793103448274,-0.019370615869746977,-0.04131432713215755,-0.00016812373907193479,-0.04718810601163548,-0.01214862108716852,-0.023869073510221717,-0.04664190981432359,-0.029066785213555435
2019-08-15,0.0026166593981682418,-0.045250896057347556,-0.018656716417910557,0.004542623731545348,0.016415094339622627,0.0028228652081863093,0.004781420765027411,-0.007389162561576179,0.027574408131431305,-0.0051057622173595885,-0.021759697256385935,0.004273504273504258,-0.014444444444444482,-0.06365503080082147,-0.007025045815516329,-0.03003003003003002,0.011911514463981865,-0.005836082212636318,0.0020289343683839167,-0.0051057622173595885,-0.023563508064516236,-0.07085987261146498,0.00423825887743412,-0.0021570383639347712,0.010329757647993487,0.002612427691733421,0.01176743825965798,0.007303534910896969,-0.031751451007169806,-0.05655599324704552,0.0015396458814473934,-0.004131418453669156,0.03316564188559723,0.006637867453376911,0.008304836345872202,-0.012271062271062338,0.011454024817053599,-0.00043610989969466996,0.020737629610185104,-0.023563508064516236,0.009248360517908338,0.017299864314789692,0.010861759425493611,0.00885645853060768,0.016148418545640864,0.002676716091994491
2019-08-16,0.01391909525880819,0.024558110433286373,0.04562737642585546,0.005214981218774062,0.010024132170038946,0.06386347642505275,0.024473147518694782,0.011166253101736912,0.0329799476042405,0.035190615835777095,0.016827852998065662,0.010750279955207276,0.011273957158963066,0.03289473684210531,0.017840664410950557,0.02941176470588247,0.013032511210762321,0.005870342011230045,0.006250550224491613,0.035190615835777095,0.016905407149309548,0.01799485861182526,0.013744724535188713,0.01824356164588492,0.020448289421942656,0.03126744835287543,0.007804728747417666,0.0052204176334107455,0.02186177715091686,0.014017297942141349,0.015885216500128196,0.008297115764519969,0.012804328223624761,0.010152815574628438,0.02010658914728669,0.012979788614871257,0.012393834539163207,0.007853403141361293,-0.0006429214350005541,0.016905407149309548,0.017327557480839806,0.0003334444814939719,0.006127342154337967,0.02114620141342738,0.0055856743880400295,0.014682637254557651
2019-08-19,0.0,0.01190839694656498,-0.0072727272727273196,-0.008453054709040675,0.004962323102370991,0.011079874317843519,0.018248175182481674,0.0,0.001422137947380886,0.050637393767705596,-0.0030435609663306273,0.0031021493463327943,0.007803790412485911,0.03821656050955413,0.012994862496222392,0.019548872180451093,0.010789874118135145,0.009895965490992253,0.017147856517935267,0.050637393767705596,0.014847715736040712,0.03703703703703698,0.005175808720112363,0.01674869609931684,0.011753371868978846,0.032485110990795985,0.006605421000683398,0.015002885170225078,0.0016103059581320522,0.0023529411764704466,0.00622110130306841,0.007053291536050166,0.018696581196581352,0.0015542430836181786,0.02778437425789604,0.004210140948196939,0.007519264230673617,-0.005627705627705759,0.01505404014410705,0.014847715736040712,0.012446773665247157,-0.008666666666666711,0.0061782877316858276,0.011462557447958988,0.0140499918314001,0.011943088586561457
2019-08-20,-0.004290004290004146,-0.003470126735063417,0.0,-0.024660641762101698,-0.014447695683979522,-0.010467778868171407,0.003421309872922773,0.01104294478527601,0.022461538461538533,-0.010448264239973137,0.01011257393627174,-0.001325381047051044,-0.009955752212389313,-0.004089979550102152,-0.0035799522673032325,0.008849557522123908,-0.00697960859449831,-0.021356783919597833,-0.014450369860657175,-0.010448264239973137,-0.001000375140677745,-0.023538961038961137,0.005876756030671171,-0.008453146448955895,-0.006665397067225354,-0.01678028316727842,-0.0037713078895761365,-0.015918135304150205,-0.0031005971520440267,0.023474178403755985,-0.01420335867658118,-0.007392996108949279,0.002621919244887305,-0.010759362714669929,-0.011206099815157078,-0.013124316441851969,-0.01967556898784928,0.0004353504571179556,-0.008017492711370311,-0.001000375140677745,-0.004043998705920426,-0.01143241425689312,-0.012631578947368438,-0.017907735072432707,-0.013103485312281782,-0.007765462506841736
2019-08-21,0.0034467901766479514,0.027706283118849262,-0.0073260073260073,0.005064335821735488,0.0040823900538133895,0.011570247933884392,0.00097418412079886,0.029733009708737823,0.017616148521956587,0.01021798365122617,0.025311673592746553,0.005087370050873563,0.010055865921787754,0.010780287474332795,0.0002994011976047428,0.03801169590643272,0.0005746968026458799,0.008215661103979421,-0.010647582475126538,0.01021798365122617,0.014269620728501797,0.034912718204488824,0.020142443801469012,0.011221218303701486,-0.006901840490797562,0.014222222222222136,0.0019685039370078705,0.007221259387637291,0.0028798525515494333,0.053899082568807266,0.02729044834307981,0.005096040768326038,0.0036610878661087476,0.007320644216690875,0.20469681037504373,0.006649427410417408,-0.005473763684409216,0.009573542210617791,0.014215889850813124,0.014269620728501797,0.004547669319473702,0.0156462585034014,0.005508173418621309,0.014587415632484335,-0.0012243565326224282,0.008205481813480464
2019-08-22,-0.003005581794761736,0.013553329404832004,-0.014760147601476037,-0.0256419826813975,0.007207540195897311,-0.010130718954248441,0.006326034063260266,0.013553329404832004,-0.005232029117379411,0.01854349291975721,0.02035740604274139,0.0017605633802817433,0.0,0.07160995429151851,-0.0017958695001495384,0.09295774647887334,0.006037048719244931,-0.005856888209829436,0.004851799576570226,0.01854349291975721,-0.0002468221646303448,0.11244979919678721,0.004090760335987875,-0.007277705721285388,-0.002123552123552086,-0.002629272567922891,0.0024935771497656134,0.00659592773157458,0.009418791637950674,-0.01795429815016314,-0.013777741110469366,0.004680187207488418,0.01285391697064453,0.0019725913621264635,0.03103481718553014,0.0016513761467891186,0.0070854684633390175,-0.0034482758620688614,-0.002078871109991276,-0.0002468221646303448,-0.002263540824575583,-0.004018754186202345,0.0033574836543559528,-0.012070815450643813,-0.008199624070391431,-0.0004103546147796733
2019-08-23,-0.013781223083548677,-0.037354651162790575,-0.029962546816479474,-0.0020302624018387894,-0.014128440366972583,-0.040607461208319595,-0.027724049000644735,-0.02965116279069757,-0.019163045963869196,-0.02416418404501819,-0.023201227769251487,-0.01362038664323384,-0.02986725663716805,-0.011374407582938506,0.0017991004497750485,-0.05670103092783496,-0.0104052573932093,-0.0504610655737705,-0.02343955754543059,-0.02416418404501819,-0.03271201086285647,-0.09855595667870043,-0.022108751154326645,-0.03171953255425708,-0.031147223834397386,-0.03497363796133568,-0.017110122861234478,-0.021082621082621156,-0.044947655894401306,-0.06592797783933524,-0.01681445541241433,-0.011063664596273282,-0.007374378322757669,-0.01761475494767384,-0.025679616216724765,-0.013372412529767397,-0.019976129153841393,-0.02249134948096887,-0.008143425288807515,-0.03271201086285647,-0.010046994004213161,-0.03160726294552785,-0.014793941528707388,-0.021286994298126638,-0.02351131619424307,-0.025657692176114355
2019-08-26,0.021397379912663883,0.02249735769288841,-0.0038610038610037423,0.0008444649163212858,0.014703145356411707,-0.002408809359944919,0.007460212201591654,0.029358897543439122,0.01417513755478872,0.0,-0.009796672828096153,0.01737193763919831,0.005701254275940704,0.1016299137104506,0.00658485483388227,0.040983606557376984,0.007194244604316502,0.0005395198273536739,0.01447321107515287,0.0,0.017100561510974943,-0.018822587104525335,0.012609710032218446,0.016041979010494645,0.010183706070287624,0.0050992533236204896,0.025613496932515467,0.014551804423748482,-0.002859525795305684,0.0011862396204032066,0.011316259678380014,0.005495583905789969,0.01485832757429173,0.017825123932074582,0.01148870438308558,0.006962495358336485,0.006409845522722835,0.016814159292035447,0.012347250509164853,0.017100561510974943,0.00687510230806998,0.01736111111111116,0.014122273864855206,0.002663263607612487,0.015301530153015275,0.011095116042273867
2019-08-27,-0.003847798204360875,0.0007383343177791435,-0.023255813953488413,-0.036626524507171965,0.003118121790168571,-0.008968609865470767,-0.026328780648346206,-0.026193247962747357,0.014689655172413829,-0.05834464043419263,-0.0018667164457719654,0.012259194395796813,-0.006235827664399007,0.04264577893820709,-0.01308355634849856,-0.03149606299212604,0.008653846153846345,-0.013211108115395054,-0.08116969428444831,-0.05834464043419263,-0.0022584692597240608,-0.09142857142857141,-0.012178397059630308,0.001549358123063449,-0.008697371021941236,-0.005254575104185477,0.0075519665021683835,-0.015490533562822706,0.021388457402318206,-0.02442535545023683,0.00950698300521613,0.005075151278547851,-0.02400408580183866,-0.004352331606217619,-0.0008590245299225918,-0.00507052641283301,0.01019043373033579,-0.014795474325500435,0.0016346032943541644,-0.0022584692597240608,0.013818891237197262,-0.04163822525597283,0.008108584523180085,-0.013612971058602263,0.004488031914893664,-0.003924019863180361
2019-08-28,0.006866952789699621,0.018002065810830636,0.011904761904761862,0.010828456546837062,0.007496800146279181,0.014966933518969716,0.0050701368936960645,0.02271368798565443,-0.007793561249688441,0.008645533141210304,0.017205909855994017,0.004217128027681705,0.02567027952082146,0.004173622704507496,0.002711660138596139,0.04878048780487809,0.00803486313495827,0.0057377049180327155,0.0069437747130871585,0.008645533141210304,0.021126760563380476,0.04941599281221909,0.015105236852335224,-0.0014732965009207621,0.019940179461615193,0.022950819672131084,0.0033395176252317693,0.022144522144522005,0.026438933083762217,0.02685863842552383,-0.013167763980331704,0.012818022917071126,0.00401186115471841,0.010199833472106512,0.016526557126480546,-0.002223869532987366,0.008637538616732776,0.009717314487632356,0.007594777805674191,0.021126760563380476,0.004490057729313657,-0.007834757834757844,0.01346389228886169,0.0005610098176718203,0.0026476915439352933,0.006972528238739395
